PID,Cond,Ch,HbO_beta,HbR_beta
KK,left,S9-D8,-3.43668494423529e-05,-5.66129738751632e-06
KK,right,S1-D1,-1.32336738042707e-06,-3.148791790289e-05
KK,right,S3-D1,-0.00011297927589247,-2.90605556646523e-05
KK,right,S2-D1,-1.1960952248178e-18,1.07725650231802e-18
KK,right,S1-D2,8.14740419546073e-05,1.58487306752461e-06
KK,right,S3-D2,1.46636300592854e-05,3.39398687616226e-05
KK,right,S4-D2,2.44826463720807e-06,-1.32314909898734e-05
KK,right,S4-D3,-8.65316400819355e-05,6.19573587115771e-06
KK,right,S5-D3,-8.54973434647539e-05,8.76151375353499e-06
KK,right,S3-D4,-6.5200017095009e-05,-3.19566301556766e-05
KK,right,S4-D4,3.21703045876998e-07,-2.39728554488267e-05
KK,right,S5-D4,-8.7095074018481e-06,-8.60133314012113e-06
KK,right,S8-D5,-2.53112378996779e-05,-1.34595169384909e-05
KK,right,S6-D5,1.98346715449521e-05,-8.22747381124554e-06
KK,right,S7-D5,1.21786397156223e-18,6.70214819514965e-20
KK,right,S9-D6,1.94996386980159e-05,7.50266205579356e-06
KK,right,S8-D6,-8.20474547681849e-05,4.80406066708818e-05
KK,right,S6-D6,5.87895912974238e-06,-1.31567896483031e-05
KK,right,S10-D7,-4.50717324444044e-05,3.66951077752579e-06
KK,right,S9-D7,-7.96161026681525e-06,-3.10168055161801e-06
KK,right,S8-D7,-0.000104873020580922,4.35765635350594e-06
KK,right,S10-D8,-5.57277103891002e-05,4.13382073382894e-05
KK,right,S9-D8,-3.28612636640825e-05,-3.84702732132776e-06
KW,left,S1-D1,1.02542127482694e-05,5.42686389771353e-06
KW,left,S3-D1,2.24205547504422e-05,1.44449408280117e-05
KW,left,S2-D1,-7.70799982001413e-20,6.53644737484303e-20
KW,left,S1-D2,6.19474519113092e-05,-8.03393762047756e-06
KW,left,S3-D2,2.73349175635497e-05,-5.23204006816303e-06
KW,left,S4-D2,5.81239632705542e-05,-6.19878309460156e-06
KW,left,S4-D3,3.50044786151959e-05,-3.35893899014035e-06
KW,left,S5-D3,1.12910258521298e-05,-1.38615357738896e-05
KW,left,S3-D4,4.21076943224751e-05,1.43351035558696e-05
KW,left,S4-D4,2.85000792990726e-05,-6.43323735232064e-06
KW,left,S5-D4,6.95232838377397e-07,-1.5556860419002e-05
KW,left,S8-D5,-1.78919211953867e-05,1.06780803032692e-05
KW,left,S6-D5,1.82894288353278e-05,-6.60853273954753e-07
KW,left,S7-D5,-1.1356594240312e-19,-9.60111845712749e-20
KW,left,S9-D6,3.90732961163343e-05,-4.78909377583217e-06
KW,left,S8-D6,1.62627734990689e-05,2.1388905007853e-06
KW,left,S6-D6,6.30196752237095e-05,-7.75233298665831e-06
KW,left,S10-D7,3.29146620548446e-05,-9.32207504105386e-06
KW,left,S9-D7,2.69422693162209e-05,-5.85076821642286e-06
KW,left,S8-D7,3.35953806345e-05,2.52073806608961e-06
KW,left,S10-D8,3.32812907095439e-05,-4.45330261344243e-06
KW,left,S9-D8,2.73902878097347e-06,4.69136386730663e-06
KW,right,S1-D1,1.51371921798816e-06,6.65974019884088e-06
KW,right,S3-D1,2.5625574364389e-05,1.9307851236625e-05
KW,right,S2-D1,-7.38189213532123e-20,6.66959036623956e-20
KW,right,S1-D2,5.8120626840099e-05,-7.9441648499316e-06
KW,right,S3-D2,2.14772914676761e-05,-2.30047053445341e-07
KW,right,S4-D2,5.19395466359921e-05,-3.48653188208099e-06
KW,right,S4-D3,4.17503050313182e-05,-3.54736241517098e-06
KW,right,S5-D3,8.78543299385325e-06,-1.24527218120483e-05
KW,right,S3-D4,2.8658202249601e-05,1.56552405109365e-05
KW,right,S4-D4,2.4663569935191e-05,-6.57966862491244e-06
KW,right,S5-D4,-5.11752721534846e-06,-1.31518302571187e-05
KW,right,S8-D5,-2.09401477747139e-05,1.51431705364582e-05
KW,right,S6-D5,1.60890343112253e-06,-6.56739083779865e-06
KW,right,S7-D5,-9.11407451245627e-20,-8.60638413969573e-20
KW,right,S9-D6,4.61921556747728e-05,-1.81756566179e-06
KW,right,S8-D6,1.18490819986885e-05,3.38317862456871e-06
KW,right,S6-D6,5.95229816494435e-05,-6.72135365799945e-06
KW,right,S10-D7,5.93371920335373e-05,-6.57995000507551e-06
KW,right,S9-D7,3.83121581110787e-05,-6.52681148880884e-06
KW,right,S8-D7,3.50622841027715e-05,3.83751631593044e-07
KW,right,S10-D8,5.95708243625482e-05,-8.85671579424271e-07
KW,right,S9-D8,2.3265323427273e-05,7.55412650710588e-06
MJ,left,S1-D1,0.000299435313245631,-4.83247927455823e-06
MJ,left,S3-D1,0.000455861736280427,4.98211501058526e-05
MJ,left,S2-D1,1.5172054151219e-18,-1.09360423820003e-18
MJ,left,S1-D2,0.000119762551126595,-7.13300172701607e-05
MJ,left,S3-D2,0.00024415149873822,-4.99005276423289e-06
MJ,left,S4-D2,0.000108012921022733,-3.49209733227446e-05
MJ,left,S4-D3,6.68490553150239e-06,-1.32168565152361e-05
MJ,left,S5-D3,-0.000326640016461255,-0.000138283587156022
MJ,left,S3-D4,2.62087625750515e-05,-3.24855542498879e-05
MJ,left,S4-D4,2.88148268437205e-05,-2.0515306892027e-05
MJ,left,S5-D4,-0.000340875567907142,-0.00013934209698258
MJ,left,S8-D5,8.24299131932468e-05,0.000229017381746254
MJ,left,S6-D5,2.77335835543286e-05,0.000274860082465853
MJ,left,S7-D5,-1.22696957574522e-18,-8.99548989984067e-20
MJ,left,S9-D6,-0.00010192439082945,-1.53702627615949e-05
MJ,left,S8-D6,3.18302368175555e-05,9.73407941867066e-05
MJ,left,S6-D6,6.76304334378187e-05,8.31572325818269e-05
MJ,left,S10-D7,0.000174598313251785,3.7586518651718e-05
MJ,left,S9-D7,-2.64907687294505e-05,2.5610499592336e-05
MJ,left,S8-D7,0.000155925706183721,0.000169442906586546
MJ,left,S10-D8,0.000170224362996052,-1.13070170074828e-05
MJ,left,S9-D8,-2.27061807305144e-05,-1.09072357004048e-05
MJ,right,S1-D1,0.000310032568661147,2.01784749642963e-05
MJ,right,S3-D1,0.0004994347579731,5.03515768169185e-05
MJ,right,S2-D1,1.52355816222631e-18,-1.11740586401787e-18
MJ,right,S1-D2,0.000110451851723534,-5.6368419415606e-05
MJ,right,S3-D2,0.000267926966597652,8.18261227292535e-06
MJ,right,S4-D2,0.000115665983863413,-4.19452308133445e-05
MJ,right,S4-D3,6.54130930236083e-07,-1.8130488250758e-05
MJ,right,S5-D3,-0.000398986739698271,-0.000148190386257699
MJ,right,S3-D4,4.92920331430149e-05,-4.33253444885188e-06
MJ,right,S4-D4,6.13882531645257e-05,-1.93969050155954e-05
MJ,right,S5-D4,-0.000396283870205292,-0.000139300509521918
MJ,right,S8-D5,8.56910994723058e-05,0.000176765060640412
MJ,right,S6-D5,6.39540272296018e-05,0.000276640333281222
MJ,right,S7-D5,-1.21523816942574e-18,-8.2924525536196e-20
MJ,right,S9-D6,-7.25422446218809e-05,-6.63837173075364e-06
MJ,right,S8-D6,4.82123009851396e-05,9.55590536762318e-05
MJ,right,S6-D6,6.25038956628321e-05,4.52551766452766e-05
MJ,right,S10-D7,0.00028418478749107,-6.06625067580458e-06
MJ,right,S9-D7,-1.2515862487829e-05,1.21943435154855e-05
MJ,right,S8-D7,0.000172093534408636,0.000152706885147255
MJ,right,S10-D8,0.000189809583526077,-2.48996428972563e-05
MJ,right,S9-D8,-5.59337038647697e-05,-5.3176144692475e-06
MZ,left,S1-D1,-1.46642789118666e-05,2.85258097983745e-05
MZ,left,S3-D1,-0.000111018455335216,5.72524934176345e-05
MZ,left,S2-D1,-1.69575996040311e-19,3.96517298433419e-21
MZ,left,S1-D2,-5.40062422559165e-05,9.40921761389856e-06
MZ,left,S3-D2,-0.000124010504988062,4.1484030509519e-05
MZ,left,S4-D2,-7.7571943979486e-05,1.08391368476737e-05
MZ,left,S4-D3,-0.000120889954321878,1.00138172108915e-05
MZ,left,S5-D3,-0.000102180273125433,-1.92362865327882e-05
MZ,left,S3-D4,-0.000146376524000328,4.31702881809635e-05
MZ,left,S4-D4,-6.98704290478985e-05,9.37988505836458e-06
MZ,left,S5-D4,-9.363389767059e-05,-3.83005128064866e-05
MZ,left,S8-D5,2.16019219006969e-05,3.90368821534086e-05
MZ,left,S6-D5,5.07427127162321e-05,-1.75949358053327e-05
MZ,left,S7-D5,-5.60735811082347e-20,-1.46536699874994e-20
MZ,left,S9-D6,-3.15622518275265e-05,-1.41810042551094e-05
MZ,left,S8-D6,4.97956009981519e-05,2.57168160849376e-05
MZ,left,S6-D6,3.88611329542274e-06,-5.95441620052913e-05
MZ,left,S10-D7,-6.86762959094382e-05,-1.07751964803053e-05
MZ,left,S9-D7,-2.92528597490134e-05,-1.08664291662094e-05
MZ,left,S8-D7,-3.18641654994095e-05,-2.78365233526192e-05
MZ,left,S10-D8,-1.73702477368546e-05,5.5289806499832e-06
MZ,left,S9-D8,-4.36403881107091e-05,4.99975444783571e-06
MZ,right,S1-D1,1.46549871095976e-06,2.38098799458127e-05
MZ,right,S3-D1,-9.10928874358314e-05,5.72014607147002e-05
MZ,right,S2-D1,-1.70761842166467e-19,-1.50348348137638e-21
MZ,right,S1-D2,-2.76386846723834e-05,8.00936060038098e-06
MZ,right,S3-D2,-9.97245260444864e-05,4.59385716898343e-05
MZ,right,S4-D2,-5.89104076068516e-05,1.19280118633586e-05
MZ,right,S4-D3,-0.000110340502271504,5.36807615553885e-06
MZ,right,S5-D3,-0.000102288176891397,-1.76215694089373e-05
MZ,right,S3-D4,-0.000113777344936518,5.14463493848028e-05
MZ,right,S4-D4,-4.38415106217772e-05,6.33737068656437e-06
MZ,right,S5-D4,-9.37319329520992e-05,-3.73091773704306e-05
MZ,right,S8-D5,3.33908489258871e-05,4.17095665277057e-05
MZ,right,S6-D5,6.78182577563952e-05,-1.98724877733862e-05
MZ,right,S7-D5,-6.17910535022012e-20,-1.3976043629696e-20
MZ,right,S9-D6,-2.23024471889042e-05,-1.50508582148784e-05
MZ,right,S8-D6,6.50178383375849e-05,2.92914101911541e-05
MZ,right,S6-D6,3.79620487955354e-05,-5.64797330032832e-05
MZ,right,S10-D7,-6.18602895287086e-05,-1.0137093514132e-05
MZ,right,S9-D7,-2.69496191897976e-05,-9.510381996083e-06
MZ,right,S8-D7,-1.84833295314494e-05,-2.34156131217175e-05
MZ,right,S10-D8,-1.2227064675177e-05,6.48952085109261e-06
MZ,right,S9-D8,-5.24497102610162e-05,1.09952810132603e-05
SG,left,S1-D1,6.80995407707176e-05,2.53898041872278e-05
SG,left,S3-D1,0.000415739386014043,8.39643603173532e-05
SG,left,S2-D1,1.54371754637096e-19,-3.2102548700938e-20
SG,left,S1-D2,0.000112497960623653,4.97967495909184e-05
SG,left,S3-D2,0.0003071183437722,8.85306798070586e-05
SG,left,S4-D2,3.48896986381425e-05,3.27580198498768e-05
SG,left,S4-D3,-6.1918374172134e-05,-2.2521459840669e-05
SG,left,S5-D3,-4.72413823889862e-05,-9.10428226268954e-06
SG,left,S3-D4,0.000205038726295521,8.21779459571107e-05
SG,left,S4-D4,-9.69130147005091e-06,4.35179874011141e-06
SG,left,S5-D4,-7.57186587380581e-06,-3.5831098550082e-05
SG,left,S8-D5,0.000284808012479106,7.25931880994935e-05
SG,left,S6-D5,0.000205263462988554,0.000131228196270362
SG,left,S7-D5,-1.46663754817082e-19,4.03399441129861e-20
SG,left,S9-D6,-2.29270690790043e-05,-8.4354369046721e-06
SG,left,S8-D6,0.000472372422407489,5.96778451558336e-05
SG,left,S6-D6,0.000189824660103082,2.77072927008904e-05
SG,left,S10-D7,-2.98186920839363e-05,-1.6639830248819e-06
SG,left,S9-D7,-6.41212176757924e-05,-1.77950055938855e-05
SG,left,S8-D7,0.000554687979450369,0.000159298753819293
SG,left,S10-D8,-4.59037837082286e-05,-4.87933495743249e-06
SG,left,S9-D8,-0.000117943098496497,-0.000105291101344701
SG,right,S1-D1,6.27097811583292e-05,1.53655004555782e-05
SG,right,S3-D1,0.000365893084677628,6.1664446873821e-05
SG,right,S2-D1,1.62503270930738e-19,-2.45639554703747e-20
SG,right,S1-D2,0.000117837763230703,3.81586040022813e-05
SG,right,S3-D2,0.000282843665890306,5.92350022265566e-05
SG,right,S4-D2,6.20167869145115e-05,3.19408044884042e-05
SG,right,S4-D3,-3.71814294912534e-05,-1.98087887639247e-05
SG,right,S5-D3,-2.13023234745128e-05,-3.88260859474199e-08
SG,right,S3-D4,0.000203167546172596,6.00676602091408e-05
SG,right,S4-D4,1.71066401601537e-05,6.2009033099048e-06
SG,right,S5-D4,2.50506297468683e-05,-2.47136355360793e-05
SG,right,S8-D5,0.000259813068778186,7.15281640749524e-05
SG,right,S6-D5,0.000187258794020535,0.000119038853357674
SG,right,S7-D5,-1.53609424984567e-19,3.81853040534079e-20
SG,right,S9-D6,-8.52202884482163e-06,-1.25361641916094e-05
SG,right,S8-D6,0.000378016605592737,5.20104864272844e-05
SG,right,S6-D6,0.00019101603047433,3.97958294230317e-05
SG,right,S10-D7,5.86857075690892e-06,7.77694676737657e-07
SG,right,S9-D7,-4.06351294773168e-05,-1.95868255849316e-05
SG,right,S8-D7,0.000439262507918755,0.000122275193448386
SG,right,S10-D8,8.57057072685264e-06,3.40402345735997e-07
SG,right,S9-D8,-6.35292025916888e-05,-8.54803909571947e-05
SM,left,S1-D1,-9.99808339566995e-05,-5.24642595917121e-06
SM,left,S3-D1,2.19328898277584e-05,7.1697556505051e-05
SM,left,S2-D1,6.57424622011425e-19,-3.10596393846311e-18
SM,left,S1-D2,-9.95390796973165e-05,-1.25126506272476e-05
SM,left,S3-D2,1.83486435099689e-05,1.51723633287796e-05
SM,left,S4-D2,-6.40433364763662e-05,-5.97520922095087e-06
SM,left,S4-D3,-9.05207548039081e-05,-9.44817910994817e-06
SM,left,S5-D3,-4.00104435380599e-05,-8.71607943606467e-06
SM,left,S3-D4,-5.47260741327935e-05,1.28633563107003e-05
SM,left,S4-D4,-1.98384724374472e-05,-5.68949973803929e-05
SM,left,S5-D4,-6.37913393503989e-05,-2.33614860743586e-05
SM,left,S8-D5,-0.000163302595774318,-5.57179631441707e-05
SM,left,S6-D5,6.02603558696012e-05,8.96108622836069e-05
SM,left,S7-D5,2.92226366802734e-18,-1.33267928756255e-18
SM,left,S9-D6,-2.62299003053836e-05,1.79506513123431e-05
SM,left,S8-D6,-7.80656190792561e-05,4.91741280780011e-06
SM,left,S6-D6,-3.12980347720608e-05,-5.43803030704483e-06
SM,left,S10-D7,-5.71679648856396e-06,1.33210060042928e-05
SM,left,S9-D7,-5.38854177995703e-05,2.60358750460717e-05
SM,left,S8-D7,6.81965367347529e-05,5.0072808856373e-05
SM,left,S10-D8,-1.86707718249524e-05,-9.55288325096266e-06
SM,left,S9-D8,-0.000126160939917669,-4.67618319522744e-05
SM,right,S1-D1,-0.000126869136770767,1.10425212690886e-05
SM,right,S3-D1,-1.8932003664596e-05,7.02718193592072e-05
SM,right,S2-D1,6.35571171972264e-19,-3.09944178476925e-18
SM,right,S1-D2,-0.000115242871369601,-1.31389393935244e-05
SM,right,S3-D2,-2.24061196012006e-05,1.22482666337173e-05
SM,right,S4-D2,-5.98473522356333e-05,-1.08825009124157e-05
SM,right,S4-D3,-7.59738459377416e-05,-1.41610726815803e-05
SM,right,S5-D3,-2.90892917318925e-05,-6.72652627632164e-06
SM,right,S3-D4,-7.429141724273e-05,1.53705096328255e-05
SM,right,S4-D4,-1.59950328400601e-05,-6.74127966438072e-05
SM,right,S5-D4,-5.583624671312e-05,-2.14194442674326e-05
SM,right,S8-D5,-0.000159398020187262,-3.52074360284454e-05
SM,right,S6-D5,9.99021579955167e-05,9.63111967738083e-05
SM,right,S7-D5,3.00595052321606e-18,-1.33276399085728e-18
SM,right,S9-D6,-1.57906630290754e-05,2.31278338876845e-05
SM,right,S8-D6,-5.42129496993948e-05,3.71306996242176e-05
SM,right,S6-D6,2.91031274003508e-06,3.42328132513915e-06
SM,right,S10-D7,-9.79044802396901e-06,8.04738008935495e-06
SM,right,S9-D7,-4.47254042948887e-05,2.8423249755569e-05
SM,right,S8-D7,8.06841186042425e-05,6.53714194892605e-05
SM,right,S10-D8,-9.50490064244332e-06,-1.81311792271744e-05
SM,right,S9-D8,-0.000111807776271172,-5.61033070836676e-05
